path	parent	name	id	synapseStore	contentType	used	executed	activityName	activityDescription	dataset	assay	libraryType	individualID	isMultiSpecimen	program	resourceType	specimenID	project	dataLevel	fileFormat	dataType	platform
/raven/ptmp/oknight/ngs/ra/Sample_300_1883_Syn_BT_FB/300_1883_Syn_BT_FB_S38_L003_I1_001.fastq.gz	syn26367919	300_1883_Syn_BT_FB_S38_L003_I1_001.fastq.gz	syn26370363	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_1883	False	AMP-RA/SLE	experimentalData	Sample_300_1883_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_1883_Syn_BT_FB/300_1883_Syn_BT_FB_S38_L003_R1_001.fastq.gz	syn26367919	300_1883_Syn_BT_FB_S38_L003_R1_001.fastq.gz	syn26370379	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_1883	False	AMP-RA/SLE	experimentalData	Sample_300_1883_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_1883_Syn_BT_FB/300_1883_Syn_BT_FB_S38_L003_R2_001.fastq.gz	syn26367919	300_1883_Syn_BT_FB_S38_L003_R2_001.fastq.gz	syn26370373	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_1883	False	AMP-RA/SLE	experimentalData	Sample_300_1883_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_1883_Syn_BT_FB/300_1883_Syn_BT_FB_S38_L004_I1_001.fastq.gz	syn26367919	300_1883_Syn_BT_FB_S38_L004_I1_001.fastq.gz	syn26370367	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_1883	False	AMP-RA/SLE	experimentalData	Sample_300_1883_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_1883_Syn_BT_FB/300_1883_Syn_BT_FB_S38_L004_R1_001.fastq.gz	syn26367919	300_1883_Syn_BT_FB_S38_L004_R1_001.fastq.gz	syn26370370	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_1883	False	AMP-RA/SLE	experimentalData	Sample_300_1883_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_1883_Syn_BT_FB/300_1883_Syn_BT_FB_S38_L004_R2_001.fastq.gz	syn26367919	300_1883_Syn_BT_FB_S38_L004_R2_001.fastq.gz	syn26370375	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_1883	False	AMP-RA/SLE	experimentalData	Sample_300_1883_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L001_I1_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L001_I1_001.fastq.gz	syn26369473	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L001_R1_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L001_R1_001.fastq.gz	syn26369496	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L002_I1_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L002_I1_001.fastq.gz	syn26369467	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L002_R1_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L002_R1_001.fastq.gz	syn26369487	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L001_R2_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L001_R2_001.fastq.gz	syn26369494	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L003_I1_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L003_I1_001.fastq.gz	syn26369488	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L002_R2_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L002_R2_001.fastq.gz	syn26369491	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L003_R1_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L003_R1_001.fastq.gz	syn26369474	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L004_I1_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L004_I1_001.fastq.gz	syn26369482	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L003_R2_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L003_R2_001.fastq.gz	syn26369495	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L004_R1_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L004_R1_001.fastq.gz	syn26369485	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0416_Syn_BT_FB/300_0416_Syn_BT_FB_S43_L004_R2_001.fastq.gz	syn26367893	300_0416_Syn_BT_FB_S43_L004_R2_001.fastq.gz	syn26369477	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0416	False	AMP-RA/SLE	experimentalData	Sample_300_0416_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L001_I1_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L001_I1_001.fastq.gz	syn26372225	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L002_I1_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L002_I1_001.fastq.gz	syn26372291	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L003_I1_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L003_I1_001.fastq.gz	syn26372290	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L004_I1_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L004_I1_001.fastq.gz	syn26372287	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L001_R1_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L001_R1_001.fastq.gz	syn26372036	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L002_R1_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L002_R1_001.fastq.gz	syn26372289	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L004_R1_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L004_R1_001.fastq.gz	syn26372070	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L003_R1_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L003_R1_001.fastq.gz	syn26372288	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L002_R2_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L002_R2_001.fastq.gz	syn26372286	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L001_R2_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L001_R2_001.fastq.gz	syn26372161	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L003_R2_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L003_R2_001.fastq.gz	syn26372219	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_301_0270_PBL_BT_5/301_0270_PBL_BT_5_S23_L004_R2_001.fastq.gz	syn26367932	301_0270_PBL_BT_5_S23_L004_R2_001.fastq.gz	syn26372261	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	301_0270	False	AMP-RA/SLE	experimentalData	Sample_301_0270_PBL_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L001_I1_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L001_I1_001.fastq.gz	syn26371607	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L001_R1_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L001_R1_001.fastq.gz	syn26371603	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L002_I1_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L002_I1_001.fastq.gz	syn26371600	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L001_R2_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L001_R2_001.fastq.gz	syn26371597	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L002_R1_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L002_R1_001.fastq.gz	syn26371581	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L002_R2_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L002_R2_001.fastq.gz	syn26371588	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L003_I1_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L003_I1_001.fastq.gz	syn26371579	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L003_R1_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L003_R1_001.fastq.gz	syn26371583	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L003_R2_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L003_R2_001.fastq.gz	syn26371596	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L004_I1_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L004_I1_001.fastq.gz	syn26371585	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L004_R1_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L004_R1_001.fastq.gz	syn26371590	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_FB/300_0415_Syn_BT_FB_S33_L004_R2_001.fastq.gz	syn26367930	300_0415_Syn_BT_FB_S33_L004_R2_001.fastq.gz	syn26371605	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L001_I1_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L001_I1_001.fastq.gz	syn26372455	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L001_R1_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L001_R1_001.fastq.gz	syn26372454	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L001_R2_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L001_R2_001.fastq.gz	syn26372464	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L002_I1_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L002_I1_001.fastq.gz	syn26372463	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L003_I1_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L003_I1_001.fastq.gz	syn26372460	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L002_R1_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L002_R1_001.fastq.gz	syn26372458	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L004_I1_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L004_I1_001.fastq.gz	syn26372461	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L003_R1_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L003_R1_001.fastq.gz	syn26372462	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L004_R1_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L004_R1_001.fastq.gz	syn26372457	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L002_R2_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L002_R2_001.fastq.gz	syn26372456	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L003_R2_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L003_R2_001.fastq.gz	syn26372459	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0415_Syn_BT_5/300_0415_Syn_BT_5_S19_L004_R2_001.fastq.gz	syn26367951	300_0415_Syn_BT_5_S19_L004_R2_001.fastq.gz	syn26372453	True	application/octet-stream					syn47090942	scrnaSeq	cDNA	300_0415	False	AMP-RA/SLE	experimentalData	Sample_300_0415_Syn_BT_5	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_Syn_BT_FB/300_0414_Syn_BT_FB_S29_L001_I1_001.fastq.gz	syn26367907	300_0414_Syn_BT_FB_S29_L001_I1_001.fastq.gz	syn26370253	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_Syn_BT_FB/300_0414_Syn_BT_FB_S29_L002_I1_001.fastq.gz	syn26367907	300_0414_Syn_BT_FB_S29_L002_I1_001.fastq.gz	syn26370255	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_Syn_BT_FB/300_0414_Syn_BT_FB_S29_L001_R1_001.fastq.gz	syn26367907	300_0414_Syn_BT_FB_S29_L001_R1_001.fastq.gz	syn26370263	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_Syn_BT_FB/300_0414_Syn_BT_FB_S29_L001_R2_001.fastq.gz	syn26367907	300_0414_Syn_BT_FB_S29_L001_R2_001.fastq.gz	syn26370256	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_Syn_BT_FB/300_0414_Syn_BT_FB_S29_L002_R1_001.fastq.gz	syn26367907	300_0414_Syn_BT_FB_S29_L002_R1_001.fastq.gz	syn26370252	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_Syn_BT_FB/300_0414_Syn_BT_FB_S29_L002_R2_001.fastq.gz	syn26367907	300_0414_Syn_BT_FB_S29_L002_R2_001.fastq.gz	syn26370257	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
/raven/ptmp/oknight/ngs/ra/Sample_300_0414_Syn_BT_FB/300_0414_Syn_BT_FB_S29_L003_I1_001.fastq.gz	syn26367907	300_0414_Syn_BT_FB_S29_L003_I1_001.fastq.gz	syn26370265	True	application/octet-stream					syn47090942	scrnaSeq	feature barcode	300_0414	False	AMP-RA/SLE	experimentalData	Sample_300_0414_Syn_BT_FB	RA_PhaseII	1.0	fastq	geneExpression	Illumina NovaSeq 6000
